"Global_Index", "x_coord", "y_coord", "z_coord", "Pressure", "Pressure_Coefficient", "Mach_Number"
4164, 3.137996091800000e+01, 1.715246177000000e+00, -1.202445606300000e+00, 1.081759477298718e+00, -6.862390254542161e-02, 8.251101349617861e-01
4614, 3.199179010100000e+01, 1.341993838500000e+00, -1.203460675800000e+00, 1.081515639611889e+00, -6.911157791907918e-02, 8.252341302749246e-01
4410, 3.157312483600000e+01, 1.342628631200000e+00, -1.209180747900000e+00, 1.080722619749538e+00, -7.069761764378013e-02, 8.265652271453514e-01
4274, 3.153826391200000e+01, 2.755219073800000e+00, -1.168757246600000e+00, 1.077366151107553e+00, -7.741055492774995e-02, 8.277543322160210e-01
4305, 3.106786672200000e+01, 2.228218093500000e+00, -1.190289591400000e+00, 1.079350611767150e+00, -7.344163360855749e-02, 8.266042091180221e-01
4273, 3.119322994000000e+01, 2.688368782600000e+00, -1.173084291000000e+00, 1.077056685658410e+00, -7.802948582603753e-02, 8.287713429160710e-01
3928, 3.210642837600000e+01, 3.014545686400000e+00, -1.155979098300000e+00, 1.075827283863394e+00, -8.048828941606923e-02, 8.291528371125590e-01
4272, 3.174766853500000e+01, 3.015668319200000e+00, -1.157762268500000e+00, 1.075939823591275e+00, -8.026320996030599e-02, 8.290377095766023e-01
5413, 2.175511853200000e+01, 2.410519183100000e+00, -7.243449709300001e-01, 1.164746778028137e+00, 9.735069891341785e-02, 7.570025695719349e-01
4233, 2.188704236400000e+01, 2.488920662100000e+00, -8.000000000000000e-01, 1.176120754996481e+00, 1.200986528501047e-01, 7.592581742353203e-01
4693, 2.184715168900000e+01, 2.414231545300000e+00, -7.027695340500000e-01, 1.151300050391050e+00, 7.045724363924233e-02, 7.467284256939666e-01
3875, 1.975883315600000e+01, 1.703656145400000e+00, -9.353956662600000e-01, 1.072709258121337e+00, -8.672434090018254e-02, 8.089333533307003e-01
3876, 1.987183590000000e+01, 1.654795915400000e+00, -9.759234656400000e-01, 1.084457805423344e+00, -6.322724629616960e-02, 8.027848899574811e-01
3445, 1.983555252400000e+01, 1.769788468900000e+00, -9.084512114100000e-01, 1.114676794934022e+00, -2.789267274813322e-03, 7.958520463474982e-01
3037, 1.972086676300000e+01, 1.775045035100000e+00, -8.714238379000000e-01, 1.091609409740104e+00, -4.892403766264808e-02, 8.052769124556632e-01
4490, 1.988458678600000e+01, 1.503203986700000e+00, -1.030409861700000e+00, 1.098858807322662e+00, -3.442524249753331e-02, 8.000571680936988e-01
4489, 2.005046954300000e+01, 1.630903932700000e+00, -1.005535633200000e+00, 1.099299383678924e+00, -3.354408978500789e-02, 8.025165680860047e-01
3878, 2.448871049200000e+01, 1.497677568000000e+00, -1.214256368100000e+00, 1.087382963619980e+00, -5.737692990289744e-02, 8.182426091155622e-01
3879, 2.450037809500000e+01, 1.779641134800000e+00, -1.189088174600000e+00, 1.087210481043769e+00, -5.772189505531777e-02, 8.186266073779404e-01
3249, 2.470502101800000e+01, 1.593097636600000e+00, -1.209450381300000e+00, 1.086659421571095e+00, -5.882401400066727e-02, 8.186688558437427e-01
4422, 2.432540463300000e+01, 1.640684205000000e+00, -1.198938321800000e+00, 1.086922146889107e+00, -5.829856336464223e-02, 8.180033470245706e-01
3943, 2.448582327100000e+01, 1.199539972300000e+00, -1.237499776500000e+00, 1.089852611711948e+00, -5.243763371896070e-02, 8.186086888283285e-01
4205, 2.467528011400000e+01, 1.374220179700000e+00, -1.226577642100000e+00, 1.088484952598436e+00, -5.517295194598492e-02, 8.185093743643432e-01
3212, 2.423047586800000e+01, 1.827295043000000e+00, -1.178505725400000e+00, 1.084356832696826e+00, -6.342919174920558e-02, 8.199951612794011e-01
3954, 2.437636727600000e+01, 1.999623424600000e+00, -1.163284244400000e+00, 1.082957542354849e+00, -6.622777243315790e-02, 8.190177856960668e-01
3624, 2.462017226300000e+01, 1.985058018400000e+00, -1.170873710100000e+00, 1.085331682541393e+00, -6.147949206007030e-02, 8.208581350559196e-01
3250, 2.473067498100000e+01, 1.814234674400000e+00, -1.190229401000000e+00, 1.084677272093065e+00, -6.278831295672749e-02, 8.198553252671729e-01
2736, 4.055555940100000e+01, 2.542880214500000e+00, -1.014101256100000e+00, 1.079198649814969e+00, -7.374555751291956e-02, 8.283931803457192e-01
2897, 4.042139110900000e+01, 2.949677088500000e+00, -1.014895131500000e+00, 1.077878836923149e+00, -7.638518329655807e-02, 8.292667648874621e-01
3881, 4.054056476300000e+01, 3.355127726300000e+00, -1.009095000300000e+00, 1.077476571993566e+00, -7.718971315572443e-02, 8.291858862264371e-01
2904, 4.018780621200000e+01, 3.830916892600000e+00, -1.013958398700000e+00, 1.074649361412332e+00, -8.284413431819271e-02, 8.309854624196233e-01
4026, 4.073048042800000e+01, 3.731516394400000e+00, -1.001677348500000e+00, 1.077316252134352e+00, -7.751035287415364e-02, 8.291746211647445e-01
4025, 4.099596480700000e+01, 3.390083972700000e+00, -9.973788658900000e-01, 1.078338697629762e+00, -7.546546188333235e-02, 8.282434475831660e-01
2737, 4.099193722900000e+01, 2.929733755100000e+00, -1.000378972800000e+00, 1.079558754869097e+00, -7.302534740466360e-02, 8.277529004493942e-01
5317, 3.145324917400000e+01, 5.461117402500000e+00, -7.341290458100000e-01, 1.167500800014091e+00, 1.028587428853247e-01, 7.629505719819470e-01
3486, 4.622109772300000e+01, 2.497692267800000e+00, -8.467890593100000e-01, 1.108162862793171e+00, -1.581713155651521e-02, 8.025538065168826e-01
3496, 4.637955129900000e+01, 2.743192729100000e+00, -8.407996368100000e-01, 1.112119487831577e+00, -7.903881479701891e-03, 7.990021390899170e-01
3889, 3.500417941900000e+01, 5.844133531200000e+00, -1.003815942800000e+00, 1.032502791590477e+00, -1.671372739619037e-01, 8.499243524302441e-01
3918, 3.480101002800000e+01, 5.958817947600000e+00, -9.858774389400000e-01, 1.028263884725702e+00, -1.756150876914537e-01, 8.484594537339395e-01
3570, 3.496423844000000e+01, 6.026832122300000e+00, -9.823297794000000e-01, 1.028424124245345e+00, -1.752946086521674e-01, 8.480354237358237e-01
3096, 3.516307285000000e+01, 5.985038450600000e+00, -9.927043426000000e-01, 1.031389677749581e+00, -1.693635016436952e-01, 8.501380324943169e-01
3154, 3.508383996700000e+01, 5.629969049300000e+00, -1.024132791800000e+00, 1.040481172913923e+00, -1.511805113150113e-01, 8.461930438206494e-01
3379, 3.409340758800000e+01, 5.722508086300000e+00, -9.938998745500000e-01, 1.028254206989063e+00, -1.756344431647307e-01, 8.544946229707918e-01
3286, 3.394057397000000e+01, 5.708153308700000e+00, -9.907978939500000e-01, 1.035348548752622e+00, -1.614457596376120e-01, 8.397467441558777e-01
3890, 3.403561255000000e+01, 5.874893528200000e+00, -9.698634261800000e-01, 1.022724281990845e+00, -1.866942931611666e-01, 8.581357115067744e-01
3497, 3.388406489900000e+01, 5.837774640000000e+00, -9.692422343900000e-01, 1.023671577456539e+00, -1.847997022297792e-01, 8.545401494905432e-01
3378, 3.420764332300000e+01, 5.843558560900000e+00, -9.814720772400000e-01, 1.026482208115681e+00, -1.791784409114943e-01, 8.588625343213474e-01
4246, 3.415401740100000e+01, 5.995068260800000e+00, -9.546949067100000e-01, 1.012734355691285e+00, -2.066741457602865e-01, 8.584548526163699e-01
3524, 3.390242103500000e+01, 5.980597269300000e+00, -9.434501413500000e-01, 1.005293445778656e+00, -2.215559655855452e-01, 8.643977344380364e-01
4163, 3.401488063900000e+01, 6.029702229400000e+00, -9.398401225400000e-01, 1.009304679905996e+00, -2.135334973308649e-01, 8.398126442934515e-01
3208, 2.237733307200000e+01, 2.542230032900000e+00, -9.216144048700000e-01, 1.077739999131695e+00, -7.666285887946600e-02, 8.185267957149923e-01
3946, 2.232972163300000e+01, 2.397923587000000e+00, -9.796049228700000e-01, 1.078576823263329e+00, -7.498921061619823e-02, 8.159376900600600e-01
3891, 2.225943116000000e+01, 2.503369221700000e+00, -9.228592706300000e-01, 1.037319282852732e+00, -1.575042914373923e-01, 8.370313452660552e-01
4282, 2.215494521800000e+01, 2.427556126500000e+00, -9.452824081000000e-01, 1.059424072649981e+00, -1.132947118428946e-01, 8.270232869521223e-01
2794, 2.218329338000000e+01, 2.544827146400000e+00, -8.757749137400000e-01, 1.081437329775248e+00, -6.926819759236034e-02, 8.286163539051021e-01
3597, 2.230392681900000e+01, 2.589987998500000e+00, -8.682156999900000e-01, 1.077746574180837e+00, -7.664970878118192e-02, 8.233150885884511e-01
3892, 4.140886436000000e+01, 3.322900695200000e+00, -9.871069323500000e-01, 1.079652509612690e+00, -7.283783791747700e-02, 8.270867393317164e-01
2937, 4.119392196600000e+01, 3.814636957200000e+00, -9.895308346900000e-01, 1.077794705966569e+00, -7.655344520971896e-02, 8.288974315227814e-01
2951, 4.156958001300000e+01, 2.948063148300000e+00, -9.849776283500000e-01, 1.081083782039087e+00, -6.997529306468220e-02, 8.263894465371013e-01
2936, 4.172287679000000e+01, 3.648846579700000e+00, -9.769244971500000e-01, 1.080501962177708e+00, -7.113893278744142e-02, 8.265281269058145e-01
2952, 4.194422943100000e+01, 3.286924106500000e+00, -9.730415187500000e-01, 1.080973778701819e+00, -7.019529973921877e-02, 8.255617417114208e-01
4168, 4.365272026300000e+01, 5.363372232500000e+00, -9.156501674600001e-01, 1.087176019037066e+00, -5.779081906872507e-02, 8.152213416795885e-01
4166, 4.416117332000000e+01, 5.640432285500000e+00, -9.001354439800000e-01, 1.091230611907718e+00, -4.968163332742036e-02, 8.110373810737768e-01
3984, 2.393182017800000e+01, 9.467845651300000e-01, -1.250170294100000e+00, 1.092637207318157e+00, -4.686844250654287e-02, 8.166996484733327e-01
3626, 2.368466774700000e+01, 9.496390084200000e-01, -1.247319867200000e+00, 1.095488771229203e+00, -4.116531468445127e-02, 8.150419061025570e-01
3449, 2.361756015700000e+01, 1.220338457600000e+00, -1.224551352900000e+00, 1.092187447916898e+00, -4.776796130906025e-02, 8.161109632967526e-01
4050, 2.127108020900000e+01, 1.514024941600000e+00, -1.119248786500000e+00, 1.094434839517318e+00, -4.327317810822161e-02, 8.116543187520328e-01
3061, 2.124261213900000e+01, 1.250187576300000e+00, -1.160378736300000e+00, 1.097842659086966e+00, -3.645753896892456e-02, 8.098955649480010e-01
4346, 2.113246558900000e+01, 1.705102564100000e+00, -1.073468180800000e+00, 1.091645847560429e+00, -4.885116202199801e-02, 8.091265422559424e-01
4469, 2.087524042900000e+01, 1.631873487300000e+00, -1.073170358100000e+00, 1.090436135481746e+00, -5.127058617936430e-02, 8.135465361060089e-01
3151, 4.615175627300000e+01, 3.585435178600000e+00, -8.458893805700000e-01, 1.111670464198768e+00, -8.801928745321151e-03, 7.991797282570235e-01
3896, 4.598302742800000e+01, 3.383738862400000e+00, -8.520248143800000e-01, 1.108216601828262e+00, -1.570965348633280e-02, 8.025231674754882e-01
3976, 4.591146179500000e+01, 3.549806566000000e+00, -8.538653696000000e-01, 1.107798902055234e+00, -1.654505303238896e-02, 8.024482807970778e-01
3351, 4.571311483500000e+01, 3.355422703200000e+00, -8.608884773200000e-01, 1.104599399938051e+00, -2.294405726675386e-02, 8.053920441125960e-01
3501, 4.618374079800000e+01, 3.293980586800000e+00, -8.456926104800000e-01, 1.110864798438094e+00, -1.041326026666933e-02, 7.986810841791318e-01
2798, 2.264909171500000e+01, 2.729401223700000e+00, -8.000000000000000e-01, 1.156214266917079e+00, 8.028567669130116e-02, 7.691752461231497e-01
2799, 2.264094593900000e+01, 2.685727762300000e+00, -8.783001653600000e-01, 1.066490347620949e+00, -9.916216190095860e-02, 8.342989811575469e-01
4231, 2.274348762200000e+01, 2.759189820200000e+00, -8.000000000000000e-01, 1.156194610809072e+00, 8.024636447528799e-02, 7.992446597935222e-01
3521, 3.063515838800000e+01, 5.249571071100000e+00, -8.000000000000000e-01, 1.114711344816705e+00, -2.720167509446370e-03, 8.009038572059720e-01
4600, 3.054022478100000e+01, 5.219612792300000e+00, -8.000000000000000e-01, 1.159261254243733e+00, 8.637965134460933e-02, 8.168982950693437e-01
4516, 3.044457377400000e+01, 5.189428122700000e+00, -8.000000000000000e-01, 1.136373542855817e+00, 4.060422856877643e-02, 8.112561351744997e-01
3013, 3.925423899700000e+01, 2.121334082900000e+00, -1.049842936100000e+00, 1.077296538674714e+00, -7.754977979342970e-02, 8.297743150360897e-01
2742, 3.992348681100000e+01, 1.845661384800000e+00, -1.034809592500000e+00, 1.079100481035388e+00, -7.394189507208049e-02, 8.282574642378935e-01
4001, 3.278196064000000e+01, 5.513766372200000e+00, -9.729789106100000e-01, 1.039037403047684e+00, -1.540680510474894e-01, 8.436728228940069e-01
3901, 3.287250460600000e+01, 5.638927697600000e+00, -9.532755707500000e-01, 1.039161260489521e+00, -1.538203361638146e-01, 8.430319144064113e-01
3235, 3.291515720900000e+01, 5.509705904400000e+00, -9.801093381900000e-01, 1.039563547580025e+00, -1.530157619828070e-01, 8.396479954387203e-01
4592, 3.272152456200000e+01, 5.622199632000000e+00, -9.472605167200000e-01, 1.027740815341108e+00, -1.766612264606406e-01, 8.389594994797798e-01
3236, 3.303109211800000e+01, 5.584373269600000e+00, -9.726815963100000e-01, 1.045412538802708e+00, -1.413177795374403e-01, 8.450653577775804e-01
3405, 3.301917677900000e+01, 5.733606576100000e+00, -9.414753450200000e-01, 1.023934714431483e+00, -1.842734282798908e-01, 8.415238840178806e-01
4127, 3.287478382200000e+01, 5.764546733900000e+00, -9.221079536100000e-01, 1.002485706895537e+00, -2.271714433517826e-01, 8.376959589359344e-01
4125, 3.273133794500000e+01, 5.734422863400000e+00, -9.182092686800000e-01, 9.905359392587916e-01, -2.510709786252736e-01, 8.506027942389853e-01
2905, 3.967402616800000e+01, 4.199260207400000e+00, -1.022148590400000e+00, 1.071923997140655e+00, -8.829486286154652e-02, 8.331048965515286e-01
4241, 3.879112657700000e+01, 4.396852664800000e+00, -1.037869750800000e+00, 1.067721186269429e+00, -9.670048460399894e-02, 8.361190007404953e-01
4408, 3.924479150200000e+01, 4.573252257600000e+00, -1.026715398300000e+00, 1.068748248631781e+00, -9.464635987929436e-02, 8.354151114774516e-01
3218, 3.103891794900000e+01, 4.903181633300000e+00, -9.960232509200000e-01, 1.054057638051044e+00, -1.240275810407687e-01, 8.249109046533175e-01
3904, 3.119149659600000e+01, 4.944279828200000e+00, -9.962066411400000e-01, 1.048246811133886e+00, -1.356492348750846e-01, 8.343532173642432e-01
3905, 3.111295386900000e+01, 4.764692424900000e+00, -1.021648190600000e+00, 1.054630146061587e+00, -1.228825650196828e-01, 8.321860168274592e-01
3219, 3.091197899800000e+01, 4.795260447800000e+00, -1.008623359000000e+00, 1.052084007822445e+00, -1.279748414979669e-01, 8.263124858232727e-01
4359, 3.098170366200000e+01, 4.650744330000000e+00, -1.032968631700000e+00, 1.062336388000637e+00, -1.074700811415834e-01, 8.312218024407376e-01
4111, 3.122253188600000e+01, 4.623736168700000e+00, -1.044045217200000e+00, 1.058562257983062e+00, -1.150183411767323e-01, 8.348880198315148e-01
4360, 3.109602177300000e+01, 4.577211278100000e+00, -1.046018680700000e+00, 1.061127647477004e+00, -1.098875621888484e-01, 8.335678786555397e-01
3195, 2.964408950100000e+01, 4.198166418700000e+00, -1.048514140600000e+00, 1.062608298046972e+00, -1.069262610489119e-01, 8.359314863160351e-01
3262, 2.954068232100000e+01, 4.023195615100000e+00, -1.068087550000000e+00, 1.063702582141686e+00, -1.047376928594841e-01, 8.332928849986968e-01
4491, 2.936952831700000e+01, 4.000548563700000e+00, -1.065707065500000e+00, 1.064968287515242e+00, -1.022062821123737e-01, 8.333588834315874e-01
4288, 4.688715367800000e+01, 5.800970816100000e+00, -8.148702934700000e-01, 1.139038215217131e+00, 4.593357329140613e-02, 7.700713672153509e-01
3993, 4.673316191900000e+01, 5.597420146900000e+00, -8.206741263900000e-01, 1.131037347134572e+00, 2.993183712628733e-02, 7.750094665387390e-01
4576, 4.681444496000000e+01, 5.699544084100000e+00, -8.176323050600000e-01, 1.134522685973185e+00, 3.690251480351314e-02, 7.727154107594670e-01
4290, 4.698353509900000e+01, 5.950179353500000e+00, -8.111479439500000e-01, 1.142998912372537e+00, 5.385496760221775e-02, 7.646166404868245e-01
4052, 3.525482932200000e+01, 5.210816599300000e+00, -1.052551082100000e+00, 1.051122918700083e+00, -1.298970197426916e-01, 8.457509182681067e-01
3472, 3.549130353500000e+01, 5.400302261900000e+00, -1.042759713400000e+00, 1.047491679953281e+00, -1.371594972362957e-01, 8.438934956643372e-01
4259, 3.522378145800000e+01, 4.901185821300000e+00, -1.067641766700000e+00, 1.054504645878366e+00, -1.231335653861238e-01, 8.449276882305223e-01
3397, 3.241554462000000e+01, 5.749234227500000e+00, -8.731506479600000e-01, 9.766045909936186e-01, -2.789336751556195e-01, 8.940642826480268e-01
3913, 3.251495592600000e+01, 5.756202819100000e+00, -8.853242759700000e-01, 9.888908542069617e-01, -2.543611487289334e-01, 8.601991500202297e-01
3980, 3.244738722600000e+01, 5.629332604400000e+00, -9.241929349000000e-01, 1.011363150232056e+00, -2.094165566787449e-01, 8.464226611981532e-01
4538, 3.259495187400000e+01, 5.657787740900000e+00, -9.287348542900000e-01, 1.013744678513760e+00, -2.046535001153367e-01, 8.530835638139899e-01
2784, 3.262769832400000e+01, 5.798368009200000e+00, -8.818602761400000e-01, 1.001912667986973e+00, -2.283175211689108e-01, 8.620819993496429e-01
2782, 3.253796782000000e+01, 5.850042260900000e+00, -8.000000000000000e-01, 1.179899560057613e+00, 1.276562629723696e-01, 7.640640676408533e-01
3396, 3.244384768500000e+01, 5.820340689800000e+00, -8.000000000000000e-01, 1.147163859294126e+00, 6.218486144539525e-02, 8.007232370755284e-01
3003, 3.537928462900000e+01, 4.196288786600000e+00, -1.092043348000000e+00, 1.063093819694992e+00, -1.059552177528729e-01, 8.389372393638308e-01
3914, 3.493440896900000e+01, 4.289528110000000e+00, -1.092776732400000e+00, 1.061828922192885e+00, -1.084850127570864e-01, 8.394559559870015e-01
3915, 3.514055944500000e+01, 4.581058746300000e+00, -1.081034740100000e+00, 1.059227172008229e+00, -1.136885131263989e-01, 8.411411097190604e-01
4108, 3.493341818500000e+01, 3.928077232900000e+00, -1.104158791400000e+00, 1.064821944621172e+00, -1.024989679005137e-01, 8.375607514593302e-01
4260, 3.487723967200000e+01, 4.837686360300000e+00, -1.071039351500000e+00, 1.056896972275776e+00, -1.183489125913049e-01, 8.440176217160107e-01
3919, 3.464486427700000e+01, 5.998543356100000e+00, -9.754242799400000e-01, 1.021493966158276e+00, -1.891549248263051e-01, 8.535752799567430e-01
3571, 3.477631502000000e+01, 6.150000000000000e+00, -9.575428441700000e-01, 1.016652702943348e+00, -1.988374512561601e-01, 8.552101441368042e-01
3129, 3.462246856500000e+01, 6.150000000000000e+00, -9.501783860700000e-01, 1.007749218041236e+00, -2.166444210603840e-01, 8.616893895094635e-01
